url_path,views_total,views_unique
/shalenMathew/Quotes-app,49,37
/shalenMathew/Quotes-app/releases,9,4
/shalenMathew/Quotes-app/releases/tag/v4.0,7,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,6,2
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,6,1
/shalenMathew/Quotes-app/tree/master/app,4,4
/shalenMathew/Quotes-app/tree/master/app/src,4,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,4,2
/shalenMathew/Quotes-app/commits/master,4,1
/shalenMathew/Quotes-app/issues,3,3
