url_path,views_total,views_unique
/shalenMathew/Quotes-app,141,94
/shalenMathew/Quotes-app/issues,31,8
/shalenMathew/Quotes-app/pulls,31,5
/shalenMathew/Quotes-app/tree/master/app,20,13
/shalenMathew/Quotes-app/issues/187,17,3
/shalenMathew/Quotes-app/tree/master/app/src,16,11
/shalenMathew/Quotes-app/tree/master/app/src/main,16,11
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,14,12
/shalenMathew/Quotes-app/issues/127,14,5
/shalenMathew/Quotes-app/pull/188,14,4
