url_path,views_total,views_unique
/shalenMathew/Quotes-app,163,108
/shalenMathew/Quotes-app/issues,36,10
/shalenMathew/Quotes-app/pulls,30,5
/shalenMathew/Quotes-app/tree/master/app,28,19
/shalenMathew/Quotes-app/tree/master/app/src,22,16
/shalenMathew/Quotes-app/tree/master/app/src/main,21,16
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,21,16
/shalenMathew/Quotes-app/issues/187,19,3
/shalenMathew/Quotes-app/issues/127,15,6
/shalenMathew/Quotes-app/pull/188,14,4
