time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-05 00:00:00+00:00,10,6,74,7
2025-11-06 00:00:00+00:00,18,6,34,10
2025-11-07 00:00:00+00:00,22,10,71,8
2025-11-08 00:00:00+00:00,28,6,13,5
2025-11-09 00:00:00+00:00,20,8,23,10
2025-11-10 00:00:00+00:00,27,11,17,9
2025-11-11 00:00:00+00:00,24,7,21,7
2025-11-12 00:00:00+00:00,4,4,13,6
2025-11-13 00:00:00+00:00,16,9,22,5
2025-11-14 00:00:00+00:00,28,6,10,5
2025-11-15 00:00:00+00:00,6,3,8,3
2025-11-16 00:00:00+00:00,5,5,8,4
2025-11-17 00:00:00+00:00,3,3,9,4
2025-11-18 00:00:00+00:00,2,2,5,5
