url_path,views_total,views_unique
/shalenMathew/Quotes-app,44,28
/shalenMathew/Quotes-app/pull/191,12,3
/shalenMathew/Quotes-app/issues/187,8,3
/shalenMathew/Quotes-app/issues,7,4
/shalenMathew/Quotes-app/pulls,7,4
/shalenMathew/Quotes-app/releases/tag/v4.2,5,3
/shalenMathew/Quotes-app/issues/194,5,2
/shalenMathew/Quotes-app/releases,3,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/data/remote/QuoteApi.kt,2,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/di/AppModule.kt,2,2
