url_path,views_total,views_unique
/shalenMathew/Quotes-app,38,25
/shalenMathew/Quotes-app/commits/master,13,2
/shalenMathew/Quotes-app/releases/tag/v5.2,4,4
/shalenMathew/Quotes-app/issues,3,2
/shalenMathew/Quotes-app/releases,2,2
/shalenMathew/Quotes-app/graphs/contributors,2,1
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,1,1
/shalenMathew/Quotes-app/commit/5a08efb5f26f1de9be9a6751d642262147981fe3,1,1
/shalenMathew/Quotes-app/graphs/code-frequency,1,1
/shalenMathew/Quotes-app/graphs/commit-activity,1,1
