url_path,views_total,views_unique
/shalenMathew/Quotes-app,60,28
/shalenMathew/Quotes-app/tree/master/app,7,7
/shalenMathew/Quotes-app/tree/master/app/src,6,5
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,6,4
/shalenMathew/Quotes-app/tree/master/app/src/main,5,5
/shalenMathew/Quotes-app/pull/191,5,1
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,4,2
/shalenMathew/Quotes-app/pull/191/commits,4,1
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/QuoteApplication.kt,3,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/util/Constants.kt,3,2
