url_path,views_total,views_unique
/shalenMathew/Quotes-app,114,75
/shalenMathew/Quotes-app/issues,26,8
/shalenMathew/Quotes-app/pulls,26,6
/shalenMathew/Quotes-app/tree/master/app,24,11
/shalenMathew/Quotes-app/tree/master/app/src,18,10
/shalenMathew/Quotes-app/issues/187,17,2
/shalenMathew/Quotes-app/tree/master/app/src/main,14,9
/shalenMathew/Quotes-app/pull/188,14,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,13,9
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,12,6
