url_path,views_total,views_unique
/shalenMathew/Quotes-app,111,64
/shalenMathew/Quotes-app/tree/master/app,30,16
/shalenMathew/Quotes-app/tree/master/app/src/main,19,11
/shalenMathew/Quotes-app/issues,19,7
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/presentation/screens/home_screen/HomeScreen.kt,17,5
/shalenMathew/Quotes-app/tree/master/app/src,13,10
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,11,7
/shalenMathew/Quotes-app/pull/91,11,4
/shalenMathew/Quotes-app/pull/92,10,3
/shalenMathew/Quotes-app/pulls,9,3
