url_path,views_total,views_unique
/shalenMathew/Quotes-app,50,39
/shalenMathew/Quotes-app/releases,10,4
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,7,1
/shalenMathew/Quotes-app/releases/tag/v4.0,6,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,4,1
/shalenMathew/Quotes-app/tree/master/app,3,3
/shalenMathew/Quotes-app/tree/master/app/src,3,3
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/presentation/viewmodel/FavQuoteViewModel.kt,3,1
/shalenMathew/Quotes-app/commits,3,1
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,3,1
