url_path,views_total,views_unique
/shalenMathew/Quotes-app,77,39
/shalenMathew/Quotes-app/issues,10,3
/shalenMathew/Quotes-app/releases/tag/v4.3,8,7
/shalenMathew/Quotes-app/releases,8,5
/shalenMathew/Quotes-app/tree/master/app,6,6
/shalenMathew/Quotes-app/tree/master/app/src,5,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,5,3
/shalenMathew/Quotes-app/pull/191,5,1
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,4,4
/shalenMathew/Quotes-app/tree/master/app/src/main,4,4
