url_path,views_total,views_unique
/shalenMathew/Quotes-app,186,132
/shalenMathew/Quotes-app/tree/master/app,34,28
/shalenMathew/Quotes-app/issues,34,14
/shalenMathew/Quotes-app/tree/master/app/src,29,26
/shalenMathew/Quotes-app/tree/master/app/src/main,28,25
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,27,21
/shalenMathew/Quotes-app/releases,17,8
/shalenMathew/Quotes-app/pulls,17,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,15,12
/shalenMathew/Quotes-app/issues/127,14,5
