url_path,views_total,views_unique
/shalenMathew/Quotes-app,54,40
/shalenMathew/Quotes-app/releases/tag/v4.0,11,6
/shalenMathew/Quotes-app/releases,8,5
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,7,2
/shalenMathew/Quotes-app/tree/master/app,6,6
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,6,2
/shalenMathew/Quotes-app/issues,5,4
/shalenMathew/Quotes-app/tree/master/app/src,4,4
/shalenMathew/Quotes-app/tree/master/app/src/main,4,4
/shalenMathew/Quotes-app/commits,4,2
