url_path,views_total,views_unique
/shalenMathew/Quotes-app,192,138
/shalenMathew/Quotes-app/tree/master/app,42,31
/shalenMathew/Quotes-app/tree/master/app/src,36,28
/shalenMathew/Quotes-app/issues,35,15
/shalenMathew/Quotes-app/tree/master/app/src/main,34,27
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,31,23
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,17,13
/shalenMathew/Quotes-app/releases,17,8
/shalenMathew/Quotes-app/pulls,17,4
/shalenMathew/Quotes-app/tree/master,14,13
