url_path,views_total,views_unique
/shalenMathew/Quotes-app,203,144
/shalenMathew/Quotes-app/tree/master/app,41,31
/shalenMathew/Quotes-app/tree/master/app/src,35,28
/shalenMathew/Quotes-app/issues,35,15
/shalenMathew/Quotes-app/tree/master/app/src/main,33,27
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,29,24
/shalenMathew/Quotes-app/pulls,29,4
/shalenMathew/Quotes-app/tree/master,18,15
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,14,13
/shalenMathew/Quotes-app/releases/tag/v4.1,14,9
