url_path,views_total,views_unique
/shalenMathew/Quotes-app,89,47
/shalenMathew/Quotes-app/tree/master/app,21,8
/shalenMathew/Quotes-app/issues,15,6
/shalenMathew/Quotes-app/tree/master/app/src/main,14,6
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/presentation/screens/home_screen/HomeScreen.kt,14,4
/shalenMathew/Quotes-app/commits/master,10,2
/shalenMathew/Quotes-app/tree/master/app/src,9,4
/shalenMathew/Quotes-app/blob/master/.github/workflows/main_workflow.yml,8,1
/shalenMathew/Quotes-app/issues/44,7,2
/shalenMathew/Quotes-app/releases/tag/v3.0,5,4
