url_path,views_total,views_unique
/shalenMathew/Quotes-app,28,22
/shalenMathew/Quotes-app/releases/tag/v4.2,5,2
/shalenMathew/Quotes-app/issues,3,3
/shalenMathew/Quotes-app/pull/191,3,1
/shalenMathew/Quotes-app/pulls,3,1
/shalenMathew/Quotes-app/issues/187,2,1
/shalenMathew/Quotes-app/tree/master/app/src,2,1
/shalenMathew/Quotes-app/blob/ee47e69e7bf4dfedefb630b7ea2735f688cef1b6/app/src/main/java/com/shalenmathew/quotesapp/util/util.kt,1,1
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/QuoteApplication.kt,1,1
/shalenMathew/Quotes-app/issues/194,1,1
