url_path,views_total,views_unique
/shalenMathew/Quotes-app,112,82
/shalenMathew/Quotes-app/releases,16,16
/shalenMathew/Quotes-app/releases/tag/v4.3,9,7
/shalenMathew/Quotes-app/issues,7,5
/shalenMathew/Quotes-app/tree/master/app,5,5
/shalenMathew/Quotes-app/tree/master/app/src,3,3
/shalenMathew/Quotes-app/commits/master,3,2
/shalenMathew/Quotes-app/tree/master/gradle,3,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/domain/model/CustomQuote.kt,2,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/domain/model/FavQuote.kt,2,2
