url_path,views_total,views_unique
/shalenMathew/Quotes-app,3,3
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,2,1
/shalenMathew/Quotes-app/blob/master/app/src/androidTest/java/com/shalenmathew/quotesapp/local/QuotesDaoTest.kt,1,1
/shalenMathew/Quotes-app/blob/master/app/src/androidTest/java/com/shalenmathew/quotesapp/repository/FavQuoteRepositoryImplTest.kt,1,1
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/data/local/DefaultQuoteStylePreferencesImpl.kt,1,1
/shalenMathew/Quotes-app/tree/master/app,1,1
/shalenMathew/Quotes-app/tree/master/app/src,1,1
/shalenMathew/Quotes-app/tree/master/app/src/androidTest/java/com/shalenmathew/quotesapp,1,1
/shalenMathew/Quotes-app/tree/master/app/src/androidTest/java/com/shalenmathew/quotesapp/local,1,1
/shalenMathew/Quotes-app/tree/master/app/src/androidTest/java/com/shalenmathew/quotesapp/repository,1,1
