url_path,views_total,views_unique
/shalenMathew/Quotes-app,32,21
/shalenMathew/Quotes-app/tree/master/app/src,8,3
/shalenMathew/Quotes-app/issues,6,6
/shalenMathew/Quotes-app/tree/master/app,5,3
/shalenMathew/Quotes-app/releases/tag/v4.2,5,2
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,5,2
/shalenMathew/Quotes-app/pull/191,4,2
/shalenMathew/Quotes-app/tree/master/app/src/main,4,2
/shalenMathew/Quotes-app/pulls,3,2
/shalenMathew/Quotes-app/tree/master/app/src/test/java/com/shalenmathew/quotesapp,2,2
