url_path,views_total,views_unique
/shalenMathew/Quotes-app,109,70
/shalenMathew/Quotes-app/issues,27,9
/shalenMathew/Quotes-app/pulls,27,5
/shalenMathew/Quotes-app/tree/master/app,21,10
/shalenMathew/Quotes-app/issues/187,21,3
/shalenMathew/Quotes-app/tree/master/app/src,16,8
/shalenMathew/Quotes-app/pull/191,13,2
/shalenMathew/Quotes-app/tree/master/app/src/main,12,7
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,11,7
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,11,5
