url_path,views_total,views_unique
/shalenMathew/Quotes-app,51,35
/shalenMathew/Quotes-app/releases,10,8
/shalenMathew/Quotes-app/issues,7,6
/shalenMathew/Quotes-app/tree/master/.github,5,3
/shalenMathew/Quotes-app/blob/master/README.md,4,2
/shalenMathew/Quotes-app/releases/tag/v5.3,3,3
/shalenMathew/Quotes-app/releases/tag/v5.2,3,1
/shalenMathew/Quotes-app/blob/master/.github/FUNDING.yml,2,2
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,2,2
/shalenMathew/Quotes-app/commit/fbc66655ebd4cf747ec653745486e583cfaead46,2,2
