url_path,views_total,views_unique
/shalenMathew/Quotes-app,66,41
/shalenMathew/Quotes-app/tree/master/app,9,8
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,7,5
/shalenMathew/Quotes-app/tree/master/app/src,6,5
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/domain,6,2
/shalenMathew/Quotes-app/tree/master/app/src/main,5,5
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/util/Constants.kt,5,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/presentation,5,4
/shalenMathew/Quotes-app/releases/tag/v4.3,4,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/domain/repository,4,2
