url_path,views_total,views_unique
/shalenMathew/Quotes-app,63,43
/shalenMathew/Quotes-app/releases,9,9
/shalenMathew/Quotes-app/issues,6,4
/shalenMathew/Quotes-app/releases/tag/v4.3,5,4
/shalenMathew/Quotes-app/tree/master/app,4,4
/shalenMathew/Quotes-app/commits/master,3,2
/shalenMathew/Quotes-app/pulls,3,2
/shalenMathew/Quotes-app/tree/master/gradle,3,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/domain/model/CustomQuote.kt,2,2
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/domain/model/FavQuote.kt,2,2
