url_path,views_total,views_unique
/shalenMathew/Quotes-app,148,115
/shalenMathew/Quotes-app/tree/master/app,26,22
/shalenMathew/Quotes-app/tree/master/app/src,24,21
/shalenMathew/Quotes-app/tree/master/app/src/main,22,20
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,21,15
/shalenMathew/Quotes-app/issues,21,12
/shalenMathew/Quotes-app/releases,17,8
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,12,9
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,12,3
/shalenMathew/Quotes-app/tree/master,10,9
