url_path,views_total,views_unique
/shalenMathew/Quotes-app,129,78
/shalenMathew/Quotes-app/pulls,33,6
/shalenMathew/Quotes-app/issues,31,8
/shalenMathew/Quotes-app/tree/master/app,21,12
/shalenMathew/Quotes-app/issues/187,17,3
/shalenMathew/Quotes-app/tree/master/app/src,15,10
/shalenMathew/Quotes-app/tree/master/app/src/main,14,9
/shalenMathew/Quotes-app/issues/127,14,5
/shalenMathew/Quotes-app/pull/188,14,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,12,10
