url_path,views_total,views_unique
/shalenMathew/Quotes-app,32,21
/shalenMathew/Quotes-app/tree/master/app/src,6,3
/shalenMathew/Quotes-app/issues,5,5
/shalenMathew/Quotes-app/releases/tag/v4.2,5,2
/shalenMathew/Quotes-app/tree/master/app,4,3
/shalenMathew/Quotes-app/tree/master/app/src/main,3,2
/shalenMathew/Quotes-app/pull/191,3,1
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,2,2
/shalenMathew/Quotes-app/tree/master/app/src/test/java/com/shalenmathew/quotesapp,2,2
/shalenMathew/Quotes-app/tree/master/app/src/test/java/com/shalenmathew/quotesapp/data,2,2
