url_path,views_total,views_unique
/shalenMathew/Quotes-app,114,77
/shalenMathew/Quotes-app/issues,26,9
/shalenMathew/Quotes-app/tree/master/app,25,12
/shalenMathew/Quotes-app/pulls,22,5
/shalenMathew/Quotes-app/issues/187,21,3
/shalenMathew/Quotes-app/tree/master/app/src,18,10
/shalenMathew/Quotes-app/tree/master/app/src/main,14,9
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,13,9
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,12,6
/shalenMathew/Quotes-app/issues/183,11,3
