url_path,views_total,views_unique
/shalenMathew/Quotes-app,203,143
/shalenMathew/Quotes-app/tree/master/app,43,32
/shalenMathew/Quotes-app/tree/master/app/src,37,29
/shalenMathew/Quotes-app/tree/master/app/src/main,35,28
/shalenMathew/Quotes-app/issues,35,15
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,32,24
/shalenMathew/Quotes-app/pulls,29,4
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp/data,18,14
/shalenMathew/Quotes-app/releases,17,9
/shalenMathew/Quotes-app/tree/master,16,14
