url_path,views_total,views_unique
/shalenMathew/Quotes-app,42,27
/shalenMathew/Quotes-app/releases,14,12
/shalenMathew/Quotes-app/releases/tag/v5.4,6,3
/shalenMathew/Quotes-app/discussions,5,4
/shalenMathew/Quotes-app/commit/5a08efb5f26f1de9be9a6751d642262147981fe3,4,4
/shalenMathew/Quotes-app/pulls,3,3
/shalenMathew/Quotes-app/tree/refs/heads/master,3,1
/shalenMathew/Quotes-app/actions,2,1
/shalenMathew/Quotes-app/forks,2,1
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/data/mappers/QuoteMappers.kt,1,1
