referrer,views_total,views_unique
t.co,38,2
github.com,28,10
Google,13,3
go.bsky.app,7,4
linkedin.com,6,1
f-droid.org,1,1
fdroid.tabler.dev,1,1
shalenmathew.github.io,1,1
