referrer,views_total,views_unique
github.com,26,9
Google,13,3
go.bsky.app,6,3
linkedin.com,6,1
f-droid.org,1,1
fdroid.tabler.dev,1,1
p.codekk.com,1,1
shalenmathew.github.io,1,1
t.co,1,1
