url_path,views_total,views_unique
/shalenMathew/Quotes-app,43,34
/shalenMathew/Quotes-app/releases,8,6
/shalenMathew/Quotes-app/tree/master/app/src/main/res,5,2
/shalenMathew/Quotes-app/releases/tag/v5.1,4,4
/shalenMathew/Quotes-app/tree/master/app/src,4,4
/shalenMathew/Quotes-app/forks,4,1
/shalenMathew/Quotes-app/tree/master/app,3,3
/shalenMathew/Quotes-app/tree/master,3,2
/shalenMathew/Quotes-app/commit/32fc51d3989800cdb546b68017ca6cbae1591345,3,1
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/presentation/MainActivity.kt,2,2
